0.184948000000000;0.351021000000000;-9.83485200000000
0.197854000000000;0.516083000000000;-9.83875800000000
0.105073000000000;0.164015000000000;-9.65066300000000
0.00544100000000000;0.343497000000000;-9.88335800000000
0.215003000000000;0.469723000000000;-9.91055600000000
0.219576000000000;0.262321000000000;-9.82899100000000
0.0485060000000000;0.351508000000000;-9.80957700000000
0.167616000000000;0.514843000000000;-9.80197000000000
0.150639000000000;0.282595000000000;-9.75077200000000
-0.00800600000000000;0.145002000000000;-9.68042300000000
0.198908000000000;0.522677000000000;-9.76809000000000
0.195378000000000;0.323345000000000;-9.83412600000000
-0.0353790000000000;0.0909190000000000;-9.73121800000000
0.141153000000000;0.441530000000000;-9.88441800000000
0.141254000000000;0.165399000000000;-9.78424600000000
0.0874820000000000;0.157461000000000;-9.69548600000000
0.0476050000000000;0.399398000000000;-9.76336300000000
0.249952000000000;0.231287000000000;-9.80998800000000
-0.0148260000000000;0.152268000000000;-9.65885000000000
0.0389820000000000;0.337630000000000;-9.82720900000000
0.141384000000000;0.489966000000000;-9.85060300000000
-0.0220040000000000;0.101910000000000;-9.71724700000000
0.00799100000000000;0.329683000000000;-9.85943200000000
0.0878530000000000;0.491240000000000;-9.89329600000000
0.150397000000000;0.276231000000000;-9.78265200000000
0.0738970000000000;0.323529000000000;-9.74615300000000
0.141663000000000;0.476920000000000;-9.74854000000000
0.195785000000000;0.381772000000000;-9.74013500000000
0.0329080000000000;0.317487000000000;-9.80975800000000
0.174007000000000;0.542500000000000;-9.79758800000000
0.148702000000000;0.299948000000000;-9.88678300000000
-0.0220890000000000;0.0639330000000000;-9.72064800000000
0.206931000000000;0.465057000000000;-9.84910800000000
0.143259000000000;0.333859000000000;-9.82167100000000
0.0394660000000000;0.189689000000000;-9.66842200000000
-0.363210000000000;0.394301000000000;-9.21482800000000
-2.35163200000000;0.501619000000000;-9.98808800000000
-2.24280800000000;1.22761800000000;-9.45269800000000
-1.56331400000000;1.19409500000000;-9.38498500000000
-1.85236000000000;1.18304800000000;-9.49873700000000
-2.50882600000000;0.531642000000000;-9.83948100000000
-2.32260400000000;0.222935000000000;-10.2633190000000
-2.03612800000000;0.597145000000000;-10.0286850000000
0.993126000000000;-0.456871000000000;-9.39030400000000
-0.974314000000000;1.21618200000000;-8.90298000000000
-1.68777600000000;-0.245761000000000;-10.2635340000000
-1.58778200000000;0.354127000000000;-9.71920000000000
