out_longitude,out_latitude,out_altitude,out_vel_x,out_vel_y,out_vel_z
-0.37045494,-0.78504735,909.23145,0.003236541,-0.0006495229,-0.00024074226
-0.37045494,-0.78504735,909.1726,0.003504602,-0.00066381844,-0.00027533868
-0.37045494,-0.78504735,909.15186,0.0027240966,-0.00029429636,-0.000387639
-0.37045494,-0.78504735,909.1138,0.0012502125,-0.00026900426,0.00090084324
-0.37045494,-0.78504735,909.2445,0.002916724,-0.00043650848,-0.0009649141
-0.37045494,-0.78504735,909.1871,0.0023805758,-0.00043141746,-0.00045565542
-0.37045494,-0.78504735,909.1204,0.0010556761,-0.00027485212,0.0011172089
-0.37045494,-0.78504735,909.1761,0.002081148,-0.00029096345,0.00034642435
-0.37045494,-0.78504735,909.11786,0.0025919222,-0.0007715916,-0.00088290067
-0.37045494,-0.78504735,909.1347,0.0016702011,-0.00068281125,-0.00067843136
-0.37045494,-0.78504735,909.17,0.0020752884,-0.00045592556,-0.00027245763
-0.37045494,-0.78504735,909.07983,0.0012781852,-0.0002990819,0.0005096949
-0.37045494,-0.78504735,909.1873,0.001807864,-0.00037883417,-0.0005271651
-0.37045494,-0.78504735,909.14435,0.0017139367,-0.00025345973,0.0001845463
-0.37045494,-0.78504735,909.21643,0.002630872,-0.0005036351,-0.001279547
-0.37045494,-0.78504735,909.10657,0.0021322416,-0.00023772514,-0.0012944684
-0.37045494,-0.78504735,909.1586,0.0010245217,-0.00017165748,-7.1504674e-06
-0.37045494,-0.78504735,909.0089,0.0012875183,-0.00032361376,-0.0009738214
-0.37045494,-0.78504735,909.01294,5.5644432e-05,0.0001553004,0.00043582043
-0.37045494,-0.78504735,909.12665,0.00028650562,0.0001103163,8.996436e-05
-0.37045494,-0.78504735,909.10065,0.0006934889,-9.483082e-05,-0.00073489966
-0.37045494,-0.78504735,909.07654,0.0009820721,-0.00016266336,-0.0007506013
-0.37045494,-0.78504735,909.0571,0.0012671022,-0.0002043044,-0.00045367473
-0.37045494,-0.78504735,909.0689,0.0011216705,1.3678842e-05,-0.00085457054
-0.37045494,-0.78504735,909.0851,0.0017400931,0.00010223178,-0.00096481806
-0.37045494,-0.78504735,909.0754,0.0012285502,0.00018503187,-0.00094120565
-0.37045494,-0.78504735,909.1823,0.0017128629,-0.0002593076,-0.001965437
-0.37045494,-0.78504735,909.0371,0.00085799774,8.137563e-05,0.00013436828
-0.37045494,-0.78504735,909.0749,0.00083165563,0.00010551717,-0.0006511216
-0.37045494,-0.78504735,909.1318,0.001742559,-0.00014042587,-0.0004839976
-0.37045494,-0.78504735,909.0824,0.0023066003,-6.7729714e-05,-0.0014196492
-0.37045494,-0.78504735,909.1588,0.0018475562,-0.00035764882,-0.00057705503
-0.37045494,-0.78504735,909.0599,0.0017100523,-0.00015719562,-0.000607654
-0.37045494,-0.78504735,909.0988,0.0012543488,-0.00015220305,0.0007681837
-0.37045494,-0.78504735,909.21954,0.0014328174,-0.00026706967,-0.00039492562
-0.37045494,-0.78504735,909.1952,0.0020642586,-0.00042116418,-0.000579732
-0.37045494,-0.78504735,909.2541,0.0027092486,-0.00046820167,-0.001226656
-0.37045494,-0.78504735,909.0814,0.0019268343,-0.00016019931,-0.00011614958
-0.37045494,-0.78504735,909.2008,0.0015878472,-0.00024241564,-0.0008011154
-0.37045494,-0.78504735,909.1904,0.002018468,-0.0003564779,-0.0004686681
-0.37045494,-0.78504735,909.1291,0.0019074258,-0.00020942594,-0.00035624774
-0.37045494,-0.78504735,909.22766,0.00224864,-0.0004820017,-0.0008050167
-0.37045494,-0.78504735,909.2085,0.002913065,-0.00039357095,-0.0011995983
-0.37045494,-0.78504735,909.20325,0.0017176354,-0.00034015274,-0.00046723956
-0.37045494,-0.78504735,909.175,0.0027651675,-0.00011747222,-0.001374369
-0.37045494,-0.78504735,909.204,0.0019396142,-0.0002694794,-0.0007369403
-0.37045494,-0.78504735,909.044,0.0024550282,0.00011999938,-0.0011410293
-0.37045494,-0.78504735,909.15875,0.0011949564,0.00014344855,-2.6573462e-05
-0.37045494,-0.78504735,909.14264,0.0030816968,-0.0005560724,-0.0011530697
-0.37045494,-0.78504735,909.1909,0.0020440014,-0.00021728306,-0.0007604088
-0.37045494,-0.78504735,909.12286,0.0018706768,-0.00012544473,-9.685869e-05
-0.37045494,-0.78504735,909.2425,0.0011989336,0.00016071723,-0.0006629458
-0.37045494,-0.78504735,909.2045,0.001761782,-0.00040517503,-0.00024358727
-0.37045494,-0.78504735,909.20294,0.0018055307,-0.00026640785,-0.0009825125
-0.37045494,-0.78504735,909.23987,0.0017419757,-0.00034474142,-0.00023709299
-0.37045494,-0.78504735,909.2792,0.0029504504,-0.0008902527,-0.0009299816
-0.37045494,-0.78504735,909.2436,0.0033585075,-0.0007201521,-0.00075721566
-0.37045494,-0.78504735,909.2922,0.0030334406,-0.000534344,-0.00072571635
-0.37045494,-0.78504735,909.19934,0.0019255086,-0.0005178763,0.000417934
-0.37045494,-0.78504735,909.1919,0.0038304643,-0.0005759748,-0.0013144795
-0.37045494,-0.78504735,909.20233,0.0019034751,-0.00011752652,0.00032129936
-0.37045494,-0.78504735,909.28076,0.0019474096,-0.0003147486,-0.00032544465
-0.37045494,-0.78504735,909.1428,0.0026026075,-0.00045034243,-0.0003539309
-0.37045494,-0.78504735,909.22156,0.0015195461,-0.00018085861,-0.00040147998
-0.37045494,-0.78504735,909.20935,0.0019434324,-0.00016576209,-0.0008286893
-0.37045494,-0.78504735,909.2359,0.0016697503,-0.00050517597,-9.55133e-06
-0.37045494,-0.78504735,909.16815,0.0024384568,-0.0002692045,-0.00086521835
-0.37045494,-0.78504735,909.17975,0.002953473,-0.00071626937,-0.0009527898
-0.37045494,-0.78504735,909.24567,0.002133355,-0.00025668403,-0.0009736533
-0.37045494,-0.78504735,909.316,0.0022213433,-0.00033279115,-7.9716534e-05
-0.37045494,-0.78504735,909.2284,0.0035128214,-0.00065808935,-0.0017641368
-0.37045494,-0.78504735,909.26825,0.002483982,-0.00032583004,-0.00059522956
-0.37045494,-0.78504735,909.30414,0.003004089,-0.00081751245,-0.0013703716
-0.37045494,-0.78504735,909.177,0.0024275593,-0.00016656307,-0.0008459515
-0.37045494,-0.78504735,909.30536,0.0029698058,-0.0004918375,-0.0005040688
-0.37045494,-0.78504735,909.2202,0.0033966352,-0.00036279074,-0.00042397607
-0.37045494,-0.78504735,909.3015,0.003749728,-0.00090465345,-0.00069745816
-0.37045494,-0.78504735,909.2991,0.0034290624,-0.00050715124,2.0087284e-05
-0.37045494,-0.78504735,909.33185,0.0046000197,-0.001167794,-0.0015723321
-0.37045494,-0.78504735,909.3778,0.004371094,-0.00081802154,-0.0015299569
-0.37045494,-0.78504735,909.28345,0.0032341548,-0.00063736556,0.0002525867
-0.37045494,-0.78504735,909.3873,0.0046864566,-0.001080826,-0.0018548893
-0.37045494,-0.78504735,909.3521,0.0037282247,-0.00066061446,-9.8371216e-05
-0.37045494,-0.78504735,909.37164,0.0047372584,-0.0010838399,-0.001513679
-0.37045494,-0.78504735,909.3466,0.004657609,-0.0009881154,-0.0006046889
-0.37045494,-0.78504735,909.2379,0.004315573,-0.00077642465,-0.0017777258
-0.37045494,-0.78504735,909.37787,0.004332436,-0.0009517589,-0.00080676936
-0.37045494,-0.78504735,909.2325,0.0038665242,-0.00081379263,-0.0005592166
-0.37045494,-0.78504735,909.32074,0.004336413,-0.000874138,-0.0012142916
-0.37045494,-0.78504735,909.35333,0.0044308575,-0.00088747643,-0.0011809196
-0.37045494,-0.78504735,909.2693,0.0030498796,-0.0006979078,-0.0004166054
-0.37045494,-0.78504735,909.2057,0.0029897713,-0.00038096902,-0.00021550924
-0.37045494,-0.78504735,909.2213,0.0027536603,-0.00048079342,-0.00056418637
-0.37045494,-0.78504735,909.1529,0.0027156917,-0.00046454972,-0.0007055971
-0.37045494,-0.78504735,909.26337,0.0032774264,-0.00046000176,-0.0013512607
-0.37045494,-0.78504735,909.0767,0.0027049799,-0.00014797751,-0.0010681512
-0.37045494,-0.78504735,909.1868,0.0022854684,-0.000760147,0.00020470153
-0.37045494,-0.78504735,909.27203,0.0030688904,-0.00051269704,-0.0012168846
-0.37045494,-0.78504735,909.23975,0.0028081473,-0.00034834247,-0.00070670154
-0.37045494,-0.78504735,909.1633,0.0036142126,-0.00040957367,-0.0013192573
-0.37045494,-0.78504735,909.27606,0.0023075815,-0.00072934985,-0.0010776346
-0.37045494,-0.78504735,909.1251,0.0018595672,4.683146e-05,-0.0006900516
-0.37045494,-0.78504735,909.132,0.0017184839,-0.00019378976,-0.0003032847
-0.37045494,-0.78504735,909.1093,0.00081306905,0.00013452911,-0.0004436391
-0.37045494,-0.78504735,909.02826,0.00026577132,0.00031851121,-0.00014026623
-0.37045494,-0.78504735,909.15564,0.00225039,-0.00037951636,-0.000791608
-0.37045494,-0.78504735,909.19507,0.0017670053,-0.00011582612,-0.0016469627
-0.37045494,-0.78504735,909.1432,0.0016686368,-0.00016522923,-0.0006811563
-0.37045494,-0.78504735,909.1634,0.0014405862,-0.00033540453,-0.0008747858
-0.37045494,-0.78504735,909.167,0.0023676632,-0.0003470833,-0.0015485515
-0.37045494,-0.78504735,909.0946,0.001389864,0.00016663976,-0.0014089654
-0.37045494,-0.78504735,909.14716,0.0024266313,-0.00014948785,-0.0014584112
-0.37045494,-0.78504735,909.18933,0.0013499598,0.00021510953,-0.001527448
-0.37045494,-0.78504735,909.21704,0.0015238812,0.0003158639,-0.00018096084
-0.37045494,-0.78504735,909.26434,0.0026198155,-0.00022462767,-0.0012444945
-0.37045494,-0.78504735,909.2498,0.00071509817,0.00046214543,-0.00044954524
-0.37045494,-0.78504735,909.29584,0.0017043782,-0.0003592508,-0.00067305344
-0.37045494,-0.78504735,909.2509,0.0020430735,-0.00010975086,-0.00042257152
-0.37045494,-0.78504735,909.1775,0.0008260545,0.0005847453,-0.00061261177
-0.37045494,-0.78504735,909.228,0.0017684769,4.253696e-06,-0.00053267507
-0.37045494,-0.78504735,909.07336,0.0010527065,0.00021559486,-0.00065563514
-0.37045494,-0.78504735,909.13214,-2.6210364e-06,0.0002455232,-9.519005e-05
-0.37045494,-0.78504735,909.1459,-0.00042024985,0.0001492489,0.0006235678
-0.37045494,-0.78504735,909.1217,0.00067297334,0.0007166244,-0.0010321263
-0.37045494,-0.78504735,909.2327,0.00090032804,0.0002023888,-0.0008996347
-0.37045494,-0.78504735,909.1664,0.0015077207,0.00031187595,-0.0017317012
-0.37045494,-0.78504735,909.1624,-0.0005401481,0.00037918243,0.00049595
-0.37045494,-0.78504735,909.1878,0.0009716784,0.00011581797,-0.0006993789
-0.37045494,-0.78504735,909.07697,0.0009293746,0.00027044537,-0.0005539827
-0.37045494,-0.78504735,909.2167,0.00052319997,-8.1967555e-05,-0.00036731575
-0.37045494,-0.78504735,909.11884,0.0014509533,-1.1552176e-05,-0.0018720916
-0.37045494,-0.78504735,909.1953,0.00071651005,7.5594544e-06,-4.2851294e-05
-0.37045494,-0.78504735,909.20325,0.0011911119,-4.8797963e-05,-0.0009768344
-0.37045494,-0.78504735,909.168,0.0012932189,0.00040675022,-0.00072276324
-0.37045494,-0.78504735,909.1211,0.0012873327,-9.732202e-05,-0.0012813717
-0.37045494,-0.78504735,909.05096,0.00093182724,0.00015028067,-0.00031312826
-0.37045494,-0.78504735,909.2114,0.0013759042,1.28642805e-05,-0.0007210467
-0.37045494,-0.78504735,909.1745,0.0008925328,-7.135451e-05,-0.00053864124
-0.37045494,-0.78504735,909.2005,0.0015526626,1.8337707e-06,-0.0011606084
-0.37045494,-0.78504735,909.14087,0.0019295124,-1.7708897e-05,-0.0011182572
-0.37045494,-0.78504735,909.1551,0.0024405248,-0.00021607478,-0.001457679
-0.37045494,-0.78504735,909.1615,0.0007339367,0.00034067067,-0.0008531901
-0.37045494,-0.78504735,909.26373,0.0026313227,-0.00037585085,-0.0018079286
-0.37045494,-0.78504735,909.23083,0.0021576423,1.4079333e-05,-0.0010931802
-0.37045494,-0.78504735,909.20807,0.0020286497,-6.425086e-05,-0.0008968377
-0.37045494,-0.78504735,909.2305,0.0012553033,0.00032606628,-9.164881e-05
-0.37045494,-0.78504735,909.15247,0.0020307177,-9.175246e-05,-0.00076873973
-0.37045494,-0.78504735,909.2217,0.0019110317,5.8102945e-05,-0.0007965538
-0.37045494,-0.78504735,909.2921,0.0019252965,-0.00023256964,-0.00046081727
-0.37045494,-0.78504735,909.2838,0.0026210882,-0.0002466819,-0.0016854366
-0.37045494,-0.78504735,909.2249,0.002495993,-0.0003198973,-0.0015485396
-0.37045494,-0.78504735,909.3278,0.0025323178,-0.00033803825,-0.0007533262
-0.37045494,-0.78504735,909.20917,0.0021836264,-0.00036538375,-0.0011445705
-0.37045494,-0.78504735,909.17523,0.0016176495,-0.00022135586,-0.0006484806
-0.37045494,-0.78504735,909.18146,0.0021017499,-9.565557e-05,-0.001326712
-0.37045494,-0.78504735,909.23206,0.0029401362,-0.00017891725,-0.0011617728
-0.37045494,-0.78504735,909.26935,0.003335546,-0.00044780373,-0.0010808758
-0.37045494,-0.78504735,909.2539,0.0023062027,-0.00036543127,-8.049681e-05
-0.37045494,-0.78504735,909.26764,0.0036738701,-0.000556052,-0.001719865
-0.37045494,-0.78504735,909.24603,0.0023444896,-0.00024218146,-0.00025847266
-0.37045494,-0.78504735,909.29443,0.0024254646,-0.00033489542,-0.00090573286
-0.37045494,-0.78504735,909.1691,0.0027248126,-0.00024201855,-0.0014961527
-0.37045494,-0.78504735,909.382,0.0035552976,-0.0009088994,-0.0014850127
-0.37045494,-0.78504735,909.30383,0.002706332,-0.00037589498,-0.00052095886
-0.37045494,-0.78504735,909.29626,0.0033885748,-0.00053855934,-0.0022490148
-0.37045494,-0.78504735,909.28424,0.0025581694,-9.734918e-05,-0.0012611324
-0.37045494,-0.78504735,909.16095,0.0023890072,-0.00018347878,6.176624e-05
-0.37045494,-0.78504735,909.28864,0.0030197592,-0.00062448875,-0.0017223859
-0.37045494,-0.78504735,909.2596,0.0019909195,-7.95069e-05,-0.0008038044
-0.37045494,-0.78504735,909.2618,0.0028682025,-0.0007413374,-0.0016107939
-0.37045494,-0.78504735,909.2348,0.0020808566,8.781295e-06,-0.0014033354
-0.37045494,-0.78504735,909.24945,0.0017706113,-0.0001953035,-0.00046974848
-0.37045494,-0.78504735,909.2637,0.0032832066,-0.0004450342,-0.0024373624
-0.37045494,-0.78504735,909.105,0.0019185353,-6.0110175e-05,-0.0011047763
-0.37045494,-0.78504735,909.1671,0.0026820714,-0.00010314953,-0.001538612
-0.37045494,-0.78504735,909.1886,0.002238803,-0.0005968887,-0.0014396125
-0.37045494,-0.78504735,909.186,0.0023144223,-9.2662056e-05,-0.0022333371
-0.37045494,-0.78504735,909.35675,0.0028024998,-0.0006236199,-0.0006896554
-0.37045494,-0.78504735,909.2278,0.0037148616,-0.00050015963,-0.0015388401
-0.37045494,-0.78504735,909.3693,0.0034248466,-0.0007300015,-0.001048104
-0.37045494,-0.78504735,909.29297,0.0042359764,-0.00064721494,-0.0020911342
-0.37045494,-0.78504735,909.4027,0.0036855896,-0.00079430424,-0.001193044
-0.37045494,-0.78504735,909.30164,0.0032973122,-0.00046328717,-0.0020733918
-0.37045494,-0.78504735,909.36145,0.0032082503,-0.00061714073,-0.0009278448
-0.37045494,-0.78504735,909.2503,0.002769728,-5.0647694e-05,-0.0003088067
-0.37045494,-0.78504735,909.3682,0.0031472405,-0.000377351,-0.0013247553
-0.37045494,-0.78504735,909.25287,0.0034748262,-0.00017495985,-0.0014495039
-0.37045494,-0.78504735,909.32275,0.0030209788,-0.0006028961,-0.0011044042
-0.37045494,-0.78504735,909.4122,0.004612481,-0.0007286642,-0.0024124414
-0.37045494,-0.78504735,909.33813,0.0036109248,-0.000356634,-0.00089771405
-0.37045494,-0.78504735,909.25464,0.00345502,-0.00044432827,-0.00088784646
-0.37045494,-0.78504735,909.32513,0.0041662967,-0.00045859665,-0.002051496
-0.37045494,-0.78504735,909.3559,0.0042510894,-0.00075244263,-0.0017383036
-0.37045494,-0.78504735,909.29474,0.00329071,-0.00039400876,-0.0013114065
-0.37045494,-0.78504735,909.33405,0.0034352404,-0.00045565743,-0.0013944522
-0.37045494,-0.78504735,909.26984,0.003204061,-0.00021186283,-0.0003001636
-0.37045494,-0.78504735,909.3801,0.0038227222,-0.000541261,-0.0023492507
-0.37045494,-0.78504735,909.4129,0.0039127655,-0.00084292673,-0.0015653456
-0.37045494,-0.78504735,909.5229,0.004122548,-0.00078017166,-0.0018054796
-0.37045494,-0.78504735,909.4705,0.0033198495,-0.00025899534,-0.00094549113
-0.37045494,-0.78504735,909.39044,0.0037635951,-0.00068485446,-0.0016151394
-0.37045494,-0.78504735,909.32355,0.0043183304,-0.00060680596,-0.0012080014
-0.37045494,-0.78504735,909.36743,0.0034978674,-0.00021988965,-0.0012786107
-0.37045494,-0.78504735,909.3095,0.0032117236,-0.00015504383,-0.0022156187
-0.37045494,-0.78504735,909.4413,0.003220712,-0.00038320228,-0.000917185
-0.37045494,-0.78504735,909.3603,0.0024427255,-8.1315906e-05,0.00032151543
-0.37045494,-0.78504735,909.3911,0.003693438,-0.00060941937,-0.0014648455
-0.37045494,-0.78504735,909.4552,0.0030191757,-0.00053428294,-0.00057160505
-0.37045494,-0.78504735,909.39014,0.0029842828,-0.0003797302,-0.0006726333
-0.37045494,-0.78504735,909.34924,0.004532885,-0.00068139256,-0.0016091133
-0.37045494,-0.78504735,909.31055,0.0035537067,-0.00042469735,-0.0013654258
-0.37045494,-0.78504735,909.4178,0.0039437874,-0.000684549,-0.0016182365
-0.37045494,-0.78504735,909.37476,0.003462285,-0.00039803406,-0.00096618664
-0.37045494,-0.78504735,909.39545,0.004156062,-0.00055634393,-0.0021527882
-0.37045494,-0.78504735,909.3573,0.003717619,-0.0007703698,-0.0015810232
-0.37045494,-0.78504735,909.24976,0.002732873,-0.0002572576,-0.0015645053
-0.37045494,-0.78504735,909.2217,0.0016150511,5.5095858e-05,-0.00017437045
-0.37045494,-0.78504735,909.35223,0.0032809793,-0.0003877095,-0.0027674087
-0.37045494,-0.78504735,909.27264,0.0037419593,-0.00034853592,-0.002508836
-0.37045494,-0.78504735,909.3524,0.0017272071,-0.00023070294,-0.0013279964
-0.37045494,-0.78504735,909.4068,0.00365706,-0.00031053668,-0.0009810239
-0.37045494,-0.78504735,909.32056,0.003434657,-0.00050973747,-0.0012092738
-0.37045494,-0.78504735,909.3079,0.0018976683,2.0595819e-05,-0.00070782995
-0.37045494,-0.78504735,909.34033,0.0028272113,-0.00041768193,-0.0004152849
-0.37045494,-0.78504735,909.27057,0.0030376299,-8.581296e-05,-0.00096810726
-0.37045494,-0.78504735,909.32007,0.00231596,6.120846e-05,-0.0017138149
-0.37045494,-0.78504735,909.29504,0.0029657758,-0.00015413424,-0.0014254714
-0.37045494,-0.78504735,909.3108,0.0016519591,4.8813563e-05,-0.0007325348
-0.37045494,-0.78504735,909.2962,0.0018659042,-0.00018550162,-0.00085178553
-0.37045494,-0.78504735,909.3083,0.0017416045,0.0002111657,-0.00052203925
-0.37045494,-0.78504735,909.3035,0.0021388435,8.5984684e-05,-0.0012282166
-0.37045494,-0.78504735,909.3134,0.0020475544,-5.559615e-05,-0.00093215436
-0.37045494,-0.78504735,909.24524,0.0012343833,0.00011887258,0.000121139536
