out_longitude,out_latitude,out_altitude,out_vel_x,out_vel_y,out_vel_z
-0.37045494,-0.78504735,908.85315,-0.0030087032,-0.00012525529,0.0017996539
-0.37045494,-0.78504735,908.8165,-0.002790817,-0.0002587045,0.0017038364
-0.37045494,-0.78504735,908.81226,-0.0032695814,-0.00015099275,0.0013635161
-0.37045494,-0.78504735,908.9163,-0.0029416413,-2.3897552e-05,0.0021089367
-0.37045494,-0.78504735,908.78876,-0.002248767,-7.62051e-05,0.001538778
-0.37045494,-0.78504735,908.8359,-0.0030592482,-0.00023271872,0.0018027385
-0.37045494,-0.78504735,908.79,-0.002867366,-1.785027e-05,0.0009848973
-0.37045494,-0.78504735,908.7345,-0.0017236852,-0.0003036209,0.001291475
-0.37045494,-0.78504735,908.84326,-0.0025781577,-0.00027453844,0.002153547
-0.37045494,-0.78504735,908.6955,-0.0017570202,-0.00032776623,0.0014674963
-0.37045494,-0.78504735,908.8633,-0.0033661106,-0.0004470321,0.0020669366
-0.37045494,-0.78504735,908.7622,-0.0022613052,-0.00048514167,0.0019486715
-0.37045494,-0.78504735,908.81635,-0.0025385635,-0.00052279845,0.0018964679
-0.37045494,-0.78504735,908.7022,-0.0020461567,-0.0006699928,0.0012116509
-0.37045494,-0.78504735,908.7672,-0.0026453505,-0.00016697278,0.0012313222
-0.37045494,-0.78504735,908.81866,-0.0029047912,-0.0001821348,0.0014228384
-0.37045494,-0.78504735,908.75635,-0.0020701746,-0.0005011217,0.0014371707
-0.37045494,-0.78504735,908.71204,-0.001528693,-0.00021139254,0.0004698134
-0.37045494,-0.78504735,908.80255,-0.0022071735,0.00014251229,0.0006011056
-0.37045494,-0.78504735,908.79224,-0.0027855118,-2.1407064e-05,0.00070138404
-0.37045494,-0.78504735,908.8607,-0.0032025194,-1.8390725e-05,0.0011313998
-0.37045494,-0.78504735,908.8324,-0.0024636872,-0.00048769786,0.001497015
-0.37045494,-0.78504735,908.8162,-0.0025342773,-7.8396144e-05,0.0013031259
-0.37045494,-0.78504735,908.7862,-0.0021270833,0.00012394319,0.0006740483
-0.37045494,-0.78504735,908.76965,-0.0023101186,-0.00023753538,0.0009864634
-0.37045494,-0.78504735,908.9243,-0.0036428918,0.00013385767,0.001261102
-0.37045494,-0.78504735,908.82306,-0.0026279185,-0.0002299653,0.0008354051
-0.37045494,-0.78504735,908.73285,-0.0021147737,-0.00050956453,0.00024408012
-0.37045494,-0.78504735,908.7949,-0.0021964647,-0.00010927892,0.0012944649
-0.37045494,-0.78504735,908.8218,-0.0027364958,0.0002760163,0.0009032698
-0.37045494,-0.78504735,908.846,-0.0026914263,-0.00023049845,0.0013916112
-0.37045494,-0.78504735,908.80273,-0.0024638309,-0.00031773854,0.0015121304
-0.37045494,-0.78504735,908.7554,-0.0021259333,-0.00063147425,0.0014865268
-0.37045494,-0.78504735,908.80585,-0.0027601346,-0.0007859575,0.0012247018
-0.37045494,-0.78504735,908.74963,-0.0021597715,-0.00053560873,0.0017449349
-0.37045494,-0.78504735,908.8383,-0.003459791,-0.00017443694,0.0011975797
-0.37045494,-0.78504735,908.84357,-0.002670819,-0.00041197537,0.001400818
-0.37045494,-0.78504735,908.80756,-0.0019663277,-0.0004728718,0.0016443717
-0.37045494,-0.78504735,908.77783,-0.0017475463,-0.00054274424,0.0014352724
-0.37045494,-0.78504735,908.7896,-0.0021348714,-0.00025530107,0.0011294065
-0.37045494,-0.78504735,908.7048,-0.0016495864,-0.0005890337,0.0008557882
-0.37045494,-0.78504735,908.72925,-0.0020649803,-0.0005344402,0.00090388674
-0.37045494,-0.78504735,908.83606,-0.002681678,-0.00013154358,0.0010814266
-0.37045494,-0.78504735,908.7955,-0.0026102252,-0.00042106092,0.0010497959
-0.37045494,-0.78504735,908.7953,-0.0021544988,-0.0007389523,0.0012671291
-0.37045494,-0.78504735,908.7364,-0.002146227,-0.0007973217,0.0008308491
-0.37045494,-0.78504735,908.74634,-0.0019668767,-0.0005527866,0.0009617379
-0.37045494,-0.78504735,908.80786,-0.0028801982,-0.00030259113,0.0010392366
-0.37045494,-0.78504735,908.7629,-0.002225311,-0.00050979096,0.0010167178
-0.37045494,-0.78504735,908.8388,-0.0027469106,-0.00020197837,0.00075361144
-0.37045494,-0.78504735,908.7942,-0.002912945,-0.000579846,0.00086352386
-0.37045494,-0.78504735,908.6488,-0.0009889822,-0.00081839226,0.00058171904
-0.37045494,-0.78504735,908.7352,-0.0017025943,-0.00036659883,0.00075180805
-0.37045494,-0.78504735,908.8484,-0.0032629431,-0.00043728194,0.0011074572
-0.37045494,-0.78504735,908.7528,-0.001983629,-0.00072558696,0.0007506928
-0.37045494,-0.78504735,908.76135,-0.001510562,-0.00066702033,0.0008012591
-0.37045494,-0.78504735,908.7364,-0.0018310668,-0.00049405923,0.00049949833
-0.37045494,-0.78504735,908.8198,-0.0027888308,-0.00040146566,0.000740252
-0.37045494,-0.78504735,908.75183,-0.00153671,-0.0006441458,0.000964704
-0.37045494,-0.78504735,908.746,-0.0015260077,-0.0006893909,0.0013331905
-0.37045494,-0.78504735,908.72345,-0.0021006349,-0.00052544964,0.0010676875
-0.37045494,-0.78504735,908.82874,-0.0029623008,-0.00049533736,0.0014581945
-0.37045494,-0.78504735,908.82336,-0.0024054195,-0.00033310507,0.0014461402
-0.37045494,-0.78504735,908.7027,-0.0016738526,-0.0006185544,0.0010208704
-0.37045494,-0.78504735,908.79254,-0.0030124797,-0.0004053146,0.0012805597
-0.37045494,-0.78504735,908.7584,-0.0023446297,-0.0005890118,0.0014115435
-0.37045494,-0.78504735,908.8021,-0.002833443,-0.000393797,0.0014594758
-0.37045494,-0.78504735,908.75916,-0.0026058215,-0.00068539585,0.001236851
-0.37045494,-0.78504735,908.7498,-0.0028950952,-0.00024281214,0.0005733902
-0.37045494,-0.78504735,908.7163,-0.002281808,-0.0002626922,0.00090559525
-0.37045494,-0.78504735,908.7805,-0.002611741,-0.0005772094,0.0008074049
-0.37045494,-0.78504735,908.75946,-0.002307492,-0.00024040199,0.00051477976
-0.37045494,-0.78504735,908.63763,-0.0016992622,-0.00038150526,0.00019363243
-0.37045494,-0.78504735,908.6603,-0.0015870979,-0.0004627784,0.00030129057
-0.37045494,-0.78504735,908.7789,-0.0018209264,4.716533e-05,0.0004397014
-0.37045494,-0.78504735,908.8041,-0.0020632357,-0.0004114203,0.00091444614
-0.37045494,-0.78504735,908.71735,-0.0016249346,-0.00024694589,0.0003172364
-0.37045494,-0.78504735,908.68195,-0.0013477288,-0.00037985467,0.0006545194
-0.37045494,-0.78504735,908.75653,-0.0020318087,-0.0002628748,0.0005903089
-0.37045494,-0.78504735,908.6199,-0.0014411282,-0.0007117614,-3.0961895e-05
-0.37045494,-0.78504735,908.8446,-0.0027050164,-0.00014211902,0.00092790043
-0.37045494,-0.78504735,908.8166,-0.0027065845,-0.0001957485,0.000421003
-0.37045494,-0.78504735,908.74927,-0.0019197947,0.00019655806,0.000364979
-0.37045494,-0.78504735,908.8425,-0.0029548001,0.0003127638,0.00048345755
-0.37045494,-0.78504735,908.72144,-0.002152323,0.000232294,6.909463e-06
-0.37045494,-0.78504735,908.72687,-0.0025139968,0.00022179159,0.00012410666
-0.37045494,-0.78504735,908.80316,-0.0026635271,3.352973e-05,0.0005831665
-0.37045494,-0.78504735,908.84155,-0.0026424888,0.00018326571,0.0008919986
-0.37045494,-0.78504735,908.6984,-0.0017425742,-0.00052066584,0.00011637103
-0.37045494,-0.78504735,908.7735,-0.0026958953,-9.181994e-05,0.00029289053
-0.37045494,-0.78504735,908.6364,-0.001571038,-0.0005493977,-0.00032816673
-0.37045494,-0.78504735,908.7384,-0.0024632427,5.9384056e-05,-0.00017843717
-0.37045494,-0.78504735,908.8366,-0.0026763987,7.8446144e-05,0.00045094892
-0.37045494,-0.78504735,908.6626,-0.0017222151,-0.00029966974,-7.1395996e-05
-0.37045494,-0.78504735,908.77576,-0.0026591888,-6.3058826e-05,0.00037264347
-0.37045494,-0.78504735,908.71436,-0.0020345135,8.881709e-05,-0.00018152194
-0.37045494,-0.78504735,908.74677,-0.0017528059,-0.00015541866,-5.471455e-05
-0.37045494,-0.78504735,908.77405,-0.002052612,-1.2328837e-05,0.0004820813
-0.37045494,-0.78504735,908.7561,-0.0023280343,-0.00014658876,0.00050265423
-0.37045494,-0.78504735,908.67004,-0.0018513345,-0.00025695167,0.00040856906
-0.37045494,-0.78504735,908.7686,-0.0021934789,-0.00025315385,0.0012311323
-0.37045494,-0.78504735,908.73444,-0.0021656975,-0.00014677134,0.00032390424
-0.37045494,-0.78504735,908.78094,-0.0024970614,0.0002000053,1.2817977e-05
-0.37045494,-0.78504735,908.74316,-0.002217255,-0.00024913694,0.00070605864
-0.37045494,-0.78504735,908.74304,-0.0025575242,-0.00017105542,0.00028252098
-0.37045494,-0.78504735,908.6553,-0.0015918413,-0.000392329,1.4051863e-05
-0.37045494,-0.78504735,908.6941,-0.0019620873,-0.00022332645,5.3560547e-05
-0.37045494,-0.78504735,908.7932,-0.00208481,-0.00034101473,0.0011590202
-0.37045494,-0.78504735,908.76764,-0.0022060366,-0.00031313006,0.0006213701
-0.37045494,-0.78504735,908.8119,-0.002603195,-1.1525455e-05,0.0013056175
-0.37045494,-0.78504735,908.7605,-0.002733621,-8.198215e-05,-6.8192596e-05
-0.37045494,-0.78504735,908.8015,-0.0029632156,-5.1928317e-05,0.00097564305
-0.37045494,-0.78504735,908.81134,-0.0031374437,4.8180515e-05,0.00050590513
-0.37045494,-0.78504735,908.64874,-0.0018876749,-0.0004084916,0.00024820893
-0.37045494,-0.78504735,908.83624,-0.0021896763,-0.00021279482,0.0013231769
-0.37045494,-0.78504735,908.7202,-0.002163659,-0.0001496051,0.0005220408
-0.37045494,-0.78504735,908.6723,-0.0015352725,-0.00020709081,0.00024476825
-0.37045494,-0.78504735,908.81256,-0.0030903225,0.00010711231,0.0009955278
-0.37045494,-0.78504735,908.7521,-0.0019121764,3.088587e-05,0.0009867481
-0.37045494,-0.78504735,908.7924,-0.002927816,-8.429005e-05,0.0007988625
-0.37045494,-0.78504735,908.74664,-0.0023852827,0.00027211258,0.00055998337
-0.37045494,-0.78504735,908.7405,-0.0013406789,-0.00015787264,0.00055680366
-0.37045494,-0.78504735,908.78845,-0.0020662935,-6.218241e-05,0.0010467349
-0.37045494,-0.78504735,908.7242,-0.0020164675,-0.00040312356,0.0009804837
-0.37045494,-0.78504735,908.6515,-0.0013195424,-0.0005836949,0.000829283
-0.37045494,-0.78504735,908.7132,-0.0017581113,-0.00039907743,0.00047548464
-0.37045494,-0.78504735,908.7036,-0.0019546323,-0.00032369088,0.0010904673
-0.37045494,-0.78504735,908.7313,-0.0020104826,-0.00045307208,0.0012438748
-0.37045494,-0.78504735,908.68896,-0.0011870256,-0.0007072479,0.0009881482
-0.37045494,-0.78504735,908.7544,-0.0027434477,4.848954e-06,0.00061441754
-0.37045494,-0.78504735,908.7155,-0.0017761705,-0.00017376502,0.0003802367
-0.37045494,-0.78504735,908.67554,-0.0017040644,-0.000403014,0.00061788195
-0.37045494,-0.78504735,908.6936,-0.001916175,-0.00033764783,0.00051914586
-0.37045494,-0.78504735,908.8236,-0.0022665781,-0.00041134728,0.0013885264
-0.37045494,-0.78504735,908.7497,-0.0026346352,-0.000342994,0.00061444123
-0.37045494,-0.78504735,908.65936,-0.0015816488,-0.00046700714,0.00072065194
-0.37045494,-0.78504735,908.81976,-0.0019259887,-0.00023789688,0.0011376642
-0.37045494,-0.78504735,908.8118,-0.0026412213,4.666366e-06,0.0011561727
-0.37045494,-0.78504735,908.7219,-0.0016588642,-0.00057678577,0.00068652973
-0.37045494,-0.78504735,908.72614,-0.0023486938,-0.00043983816,0.00075335044
-0.37045494,-0.78504735,908.7368,-0.0019002915,-0.00042070303,0.0010212975
-0.37045494,-0.78504735,908.7156,-0.0021278542,-0.0007324303,0.001054423
-0.37045494,-0.78504735,908.7082,-0.001477129,-0.0009787548,0.0015971985
-0.37045494,-0.78504735,908.67303,-0.0023267013,-0.00052693224,0.0007831065
-0.37045494,-0.78504735,908.8511,-0.0025601508,-0.00031521154,0.0015634086
-0.37045494,-0.78504735,908.89435,-0.003217181,-6.1108796e-05,0.0017243382
-0.37045494,-0.78504735,908.6979,-0.0019471317,-0.0007889008,0.0016143309
-0.37045494,-0.78504735,908.8024,-0.002478009,-0.00048181126,0.0012623833
-0.37045494,-0.78504735,908.7497,-0.0029866847,-0.0005541742,0.001618697
-0.37045494,-0.78504735,908.767,-0.0023374297,-0.0010116205,0.0015676323
-0.37045494,-0.78504735,908.7183,-0.0014279693,-0.000626245,0.0013862484
-0.37045494,-0.78504735,908.7955,-0.0026737722,-0.0008194805,0.0013683093
-0.37045494,-0.78504735,908.753,-0.002128965,-0.00043042397,0.001146776
-0.37045494,-0.78504735,908.71344,-0.0016897883,-0.00059285347,0.0011002674
-0.37045494,-0.78504735,908.769,-0.002271792,-0.00072697457,0.0013650347
-0.37045494,-0.78504735,908.79584,-0.0023103016,-0.0005484775,0.0015701476
-0.37045494,-0.78504735,908.7311,-0.002245226,-0.0010515049,0.0016264326
-0.37045494,-0.78504735,908.7473,-0.002355234,-0.0005239086,0.0013346617
-0.37045494,-0.78504735,908.7749,-0.00295957,-0.00056004623,0.0011846474
-0.37045494,-0.78504735,908.7986,-0.0029842933,-0.0004233469,0.0012715901
-0.37045494,-0.78504735,908.7842,-0.0026136097,-0.00042929195,0.0008546729
-0.37045494,-0.78504735,908.7875,-0.0030300294,-0.00049202156,0.0010083652
-0.37045494,-0.78504735,908.7593,-0.0018949013,-0.00018436236,0.0011184437
-0.37045494,-0.78504735,908.7469,-0.0021944458,-0.0006936999,0.0008117236
-0.37045494,-0.78504735,908.7283,-0.0023019516,-0.0005577383,0.00074091647
-0.37045494,-0.78504735,908.7131,-0.0019629172,-0.000563939,-6.2450206e-05
-0.37045494,-0.78504735,908.79944,-0.00252662,0.00021798647,0.00050880003
-0.37045494,-0.78504735,908.7231,-0.0020878548,-0.00026197647,8.654377e-05
-0.37045494,-0.78504735,908.70703,-0.0016545389,-5.8618305e-05,0.00018717816
-0.37045494,-0.78504735,908.7172,-0.0020713964,0.000103562816,3.991641e-05
-0.37045494,-0.78504735,908.72906,-0.0027164633,-0.00029953098,0.0003825147
-0.37045494,-0.78504735,908.68475,-0.0014724705,-0.0001982682,-1.8741488e-05
-0.37045494,-0.78504735,908.73096,-0.002412306,0.00012572159,-0.0005828969
-0.37045494,-0.78504735,908.75385,-0.0017726031,-1.8682866e-05,0.00053670525
-0.37045494,-0.78504735,908.7862,-0.0023591476,0.00014920959,0.0005164408
-0.37045494,-0.78504735,908.74133,-0.0015860002,-0.00015548439,7.7028446e-05
-0.37045494,-0.78504735,908.79,-0.0028730636,0.00014141676,8.623527e-05
-0.37045494,-0.78504735,908.7142,-0.0018097146,-0.000102957754,-0.00031948197
-0.37045494,-0.78504735,908.8208,-0.0035038542,0.00033306747,0.00025290728
-0.37045494,-0.78504735,908.60706,-0.0017724854,3.5121888e-05,-0.00045551997
-0.37045494,-0.78504735,908.7948,-0.0025944659,0.00036477917,0.00032917206
-0.37045494,-0.78504735,908.7143,-0.002990997,0.00035018683,0.00011653713
-0.37045494,-0.78504735,908.68854,-0.0014286423,2.73875e-05,0.00012149648
-0.37045494,-0.78504735,908.6709,-0.0012986084,0.00019452038,0.0002856532
-0.37045494,-0.78504735,908.6533,-0.0029565252,0.00012388841,-0.00043826902
-0.37045494,-0.78504735,908.6527,-0.0012699254,0.00026850466,-0.00022506453
-0.37045494,-0.78504735,908.7913,-0.002758985,0.00033226408,0.0006798857
-0.37045494,-0.78504735,908.64874,-0.0015118949,-4.0308474e-05,2.883501e-05
-0.37045494,-0.78504735,908.7116,-0.0025209356,0.00045555417,4.2906246e-05
-0.37045494,-0.78504735,908.6641,-0.0021887093,5.081707e-05,-0.0004950523
-0.37045494,-0.78504735,908.79095,-0.0022856174,0.00045849016,0.00047517614
-0.37045494,-0.78504735,908.70496,-0.002612146,5.4264314e-05,-0.0002823225
-0.37045494,-0.78504735,908.6945,-0.0021346754,0.0008118545,-0.00025574604
-0.37045494,-0.78504735,908.714,-0.0016877628,0.00035338575,-7.730451e-05
-0.37045494,-0.78504735,908.60535,-0.0012005243,-8.640076e-05,-0.0007784469
-0.37045494,-0.78504735,908.6479,-0.0016317493,-4.2382668e-05,-0.0001689456
-0.37045494,-0.78504735,908.7951,-0.0025022621,-5.518567e-05,0.00038650114
-0.37045494,-0.78504735,908.6243,-0.0010767626,-2.6348462e-07,-0.00014113532
-0.37045494,-0.78504735,908.71875,-0.001995638,0.0002010497,-0.00026257997
-0.37045494,-0.78504735,908.68243,-0.0019858635,-2.376609e-05,-0.00017950499
-0.37045494,-0.78504735,908.6899,-0.0018195804,0.0002867853,-0.0008885255
-0.37045494,-0.78504735,908.72015,-0.00221325,0.0004009022,-0.00024871042
-0.37045494,-0.78504735,908.6914,-0.0017566544,1.2722108e-05,-0.00017134224
-0.37045494,-0.78504735,908.68756,-0.0019705878,0.00022437701,-0.00045926913
-0.37045494,-0.78504735,908.73645,-0.0021201184,-0.00015760241,0.00034687383
-0.37045494,-0.78504735,908.729,-0.0021455477,9.203062e-05,-0.00011114196
-0.37045494,-0.78504735,908.7485,-0.0022761566,0.00013373351,5.021477e-05
-0.37045494,-0.78504735,908.73926,-0.0026759412,0.00023395919,8.7374276e-05
-0.37045494,-0.78504735,908.77966,-0.0026711326,0.00016885594,0.00017930014
-0.37045494,-0.78504735,908.7455,-0.0026759151,-0.00021373697,0.000476766
-0.37045494,-0.78504735,908.7467,-0.0023236761,-2.897347e-05,0.0005352578
-0.37045494,-0.78504735,908.653,-0.0023499222,-8.786145e-05,-0.000114250426
-0.37045494,-0.78504735,908.7393,-0.0026712762,2.8826285e-05,0.00042444372
-0.37045494,-0.78504735,908.7235,-0.002745447,2.107729e-05,0.00021942575
-0.37045494,-0.78504735,908.7065,-0.001905721,0.0001565861,0.00052420015
-0.37045494,-0.78504735,908.773,-0.0026753794,3.20567e-06,0.0005342849
-0.37045494,-0.78504735,908.8052,-0.0027907125,0.00012350133,0.0006679263
-0.37045494,-0.78504735,908.6827,-0.0018140596,-0.00014003753,0.00046642017
-0.37045494,-0.78504735,908.78314,-0.002123751,-0.0002909859,0.0010412298
-0.37045494,-0.78504735,908.73975,-0.0025439472,-0.0003327399,0.00074585207
-0.37045494,-0.78504735,908.7529,-0.002615831,-8.1251805e-05,0.00023050717
-0.37045494,-0.78504735,908.7554,-0.0023807744,0.00014424321,0.0004014029
-0.37045494,-0.78504735,908.763,-0.0020899456,0.00016589074,0.000714957
-0.37045494,-0.78504735,908.6649,-0.001648077,-0.00048597428,0.00083096774
-0.37045494,-0.78504735,908.79596,-0.0023383182,9.567004e-06,0.00068268564
-0.37045494,-0.78504735,908.73737,-0.002801493,-0.0004728134,0.0011795694
-0.37045494,-0.78504735,908.80304,-0.00272744,-0.00012356088,0.0015322763
-0.37045494,-0.78504735,908.826,-0.0030651547,-7.137019e-05,0.001070179
-0.37045494,-0.78504735,908.81036,-0.002378788,-1.1642311e-05,0.0013596246
-0.37045494,-0.78504735,908.71625,-0.002085176,-0.00012177152,0.00079836417
-0.37045494,-0.78504735,908.8609,-0.003366803,-0.00044568826,0.0013505126
-0.37045494,-0.78504735,908.75385,-0.0032060607,-0.00027587498,0.00075002835
-0.37045494,-0.78504735,908.69543,-0.0020916509,-0.0004985947,0.0011359319
-0.37045494,-0.78504735,908.8138,-0.0026269516,-0.00010137289,0.0011043487
-0.37045494,-0.78504735,908.69025,-0.0022106103,-0.0003749248,0.0007311876
-0.37045494,-0.78504735,908.87366,-0.0026884207,3.898543e-05,0.0016182224
-0.37045494,-0.78504735,908.7846,-0.0028311955,-0.00017677405,0.00078286923
-0.37045494,-0.78504735,908.7508,-0.0026803059,5.980993e-06,0.0007835336
-0.37045494,-0.78504735,908.8436,-0.0024806093,0.0001972811,0.0007164282
-0.37045494,-0.78504735,908.72314,-0.002406478,-0.00012499966,0.000115849
-0.37045494,-0.78504735,908.7605,-0.002696797,-0.00028567624,0.00045351163
-0.37045494,-0.78504735,908.8519,-0.0030354655,0.00032024254,0.00076609285
-0.37045494,-0.78504735,908.8334,-0.0031789457,-3.2442626e-05,0.0007347944
-0.37045494,-0.78504735,908.73206,-0.002151271,-0.00028683752,0.0010781995
-0.37045494,-0.78504735,908.7917,-0.002358795,-0.00023743678,0.0010953792
-0.37045494,-0.78504735,908.78217,-0.002622953,-0.00042162326,0.0015417204
-0.37045494,-0.78504735,908.8437,-0.0031794945,-0.00017740215,0.0010485857
-0.37045494,-0.78504735,908.7879,-0.0023112034,-0.000391847,0.0014695844
-0.37045494,-0.78504735,908.8622,-0.003292162,-0.00013529757,0.0013140175
-0.37045494,-0.78504735,908.72925,-0.0020374798,-0.0005371133,0.0013582008
-0.37045494,-0.78504735,908.6735,-0.0023620748,-0.00042902172,0.0006182379
-0.37045494,-0.78504735,908.8209,-0.0036022519,-0.00015701083,0.0011098539
-0.37045494,-0.78504735,908.8055,-0.0035537456,-0.00023593225,0.0011934745
-0.37045494,-0.78504735,908.7752,-0.0031241148,-0.0005117994,0.001697572
-0.37045494,-0.78504735,908.85345,-0.0034103438,-0.00012232659,0.0014496046
-0.37045494,-0.78504735,908.7503,-0.0027906864,-0.0003520649,0.0011902
-0.37045494,-0.78504735,908.8109,-0.0031223637,-0.000409295,0.001862583
-0.37045494,-0.78504735,908.81384,-0.0030583334,-0.00024475483,0.0010645316
-0.37045494,-0.78504735,908.8009,-0.002616759,-0.0006290349,0.0016943448
-0.37045494,-0.78504735,908.71893,-0.0022810567,-0.00048348375,0.0009914464
-0.37045494,-0.78504735,908.79456,-0.00334451,1.3944078e-06,0.001095569
-0.37045494,-0.78504735,908.6879,-0.0019147899,-0.00027832165,0.0010131347
-0.37045494,-0.78504735,908.85706,-0.003392768,-0.0003883267,0.0015383983
-0.37045494,-0.78504735,908.7964,-0.002776469,-0.00043108859,0.0016905008
-0.37045494,-0.78504735,908.7998,-0.002400676,-0.00023800645,0.0015984325
-0.37045494,-0.78504735,908.7611,-0.0028706852,0.00020516886,0.00095200905
-0.37045494,-0.78504735,908.78186,-0.0026819916,-0.00042058618,0.0014050417
-0.37045494,-0.78504735,908.7563,-0.0025165319,-0.00030178044,0.0011781931
-0.37045494,-0.78504735,908.73846,-0.002466601,-0.00025040773,0.0008516831
-0.37045494,-0.78504735,908.82336,-0.003700715,-0.0001370431,0.00074248255
-0.37045494,-0.78504735,908.77167,-0.0031157779,-0.0001407971,0.001347238
-0.37045494,-0.78504735,908.6918,-0.0023301314,0.00011447422,0.0012489766
-0.37045494,-0.78504735,908.79974,-0.0030138518,-0.00015395797,0.0013553533
-0.37045494,-0.78504735,908.6985,-0.0021783467,-0.00063709065,0.0012083289
-0.37045494,-0.78504735,908.71484,-0.002037238,-0.00017387456,0.0011700778
-0.37045494,-0.78504735,908.765,-0.0027631402,-0.00076188525,0.0012455833
-0.37045494,-0.78504735,908.803,-0.0029238826,-0.00047706402,0.0017213958
-0.37045494,-0.78504735,908.7877,-0.0025640319,-5.7303678e-05,0.0012978818
-0.37045494,-0.78504735,908.7565,-0.0026624296,-0.0003076232,0.0015233542
-0.37045494,-0.78504735,908.82745,-0.00279296,-0.00012699352,0.0012550749
-0.37045494,-0.78504735,908.82153,-0.0027818528,-7.747262e-07,0.0011860237
-0.37045494,-0.78504735,908.81006,-0.0034298403,-0.0002121156,0.000988077
-0.37045494,-0.78504735,908.70935,-0.0025957988,-0.0001865023,0.001059952
-0.37045494,-0.78504735,908.8808,-0.0036775726,0.00013577117,0.0010033584
-0.37045494,-0.78504735,908.8841,-0.0031639966,-0.00014132295,0.0011999763
-0.37045494,-0.78504735,908.8473,-0.0036804343,-0.00032095937,0.001869844
-0.37045494,-0.78504735,908.6896,-0.0019130715,-0.00044487027,0.0010957589
-0.37045494,-0.78504735,908.75836,-0.0024293459,-0.00023872218,0.0010179754
-0.37045494,-0.78504735,908.729,-0.0029647707,-0.0003438631,0.001202539
-0.37045494,-0.78504735,908.7198,-0.0020360097,-0.00027512273,0.001356777
-0.37045494,-0.78504735,908.6966,-0.002124509,-0.00016857954,0.0004661829
-0.37045494,-0.78504735,908.7957,-0.0035579533,-5.7252557e-05,0.0010115212
-0.37045494,-0.78504735,908.7459,-0.0022186206,-8.033887e-05,0.00074580463
-0.37045494,-0.78504735,908.6948,-0.0023702288,-0.0003023209,0.00077100476
-0.37045494,-0.78504735,908.74695,-0.0025782622,-0.00026210063,0.0012466273
-0.37045494,-0.78504735,908.6954,-0.0026107219,0.00031614528,0.0003238805
-0.37045494,-0.78504735,908.75916,-0.002993532,-6.6688655e-05,0.0008205982
